# Step    x                  y                  z
12300      0.18400817    0.13437334    3.48264697
12300      1.39626659    1.78823257    3.54594775
12300      1.24671373   -1.24229681    1.36275285
12300     -0.48504688    3.78218944    4.66147738
12300      0.81850860    2.23382334    2.54268254
12300     -2.52115514   -1.84029748    3.50256242
12300      1.45690734    0.48457476   -5.34230419
12300      0.48963022    0.90695125   -3.74220729
12300     -0.41189427   -1.22763309   -7.33364766
12300      2.57184106    2.14084837   -5.53990591
12300      3.77168709   -3.06212899    7.62461447
12300     -0.17803164   -1.65380173    4.03813456
12300     -2.06034857    0.99141556   -4.67527681
12300     -1.32625499    0.56824912    2.78431974


12400     -3.11862380    2.68330121    0.49276605
12400      0.20686598    0.97175013    3.58298583
12400     -5.00242549   -3.62773877  -10.64115977
12400     -3.84398287    2.82203743    6.74301307
12400      1.02717790   -0.68919303    3.65935175
12400      0.11244091    1.51424689   -5.71551160
12400      0.29176267    2.31344954    1.19608661
12400     -1.03733670   -0.21144558    0.86657798
12400     -0.03072317    0.85555811   -3.09464251
12400     -0.61374285    3.18094480   -3.32625924
12400      1.20959144   -1.55341292    1.90571186
12400     -0.70267548   -0.31328013    0.83112225
12400      1.78266070   -1.96024795    4.12002606
12400     -1.98276594   -1.88426269   -4.95169381
12400      4.02661730   -4.01396750   -6.15618031
12400      1.45067457   -0.24552332   -1.98802032
12400      0.63851474   -4.50998965   -2.19853260
12400     -4.63325155    1.25822401   -2.99032490
12400     -0.73936706    0.23090833   -1.60012729
12400      0.69392110    2.22564431   -2.82220004
12400      1.51444983   -1.20635334   -3.25597375
12400     -2.04994898    0.61458738   -4.87314317
12400     -1.60001291    1.27117707   -2.21049481
12400     -0.65966436   -0.10085535    5.49746257
12400      3.59072709   -0.06404176   -2.79894488
12400      8.10749425    4.28346152   -3.83520574
12400     -1.42751431    1.69320143   -2.30432827
12400      0.39453784   -0.45601778   -3.97437227
12400     -0.86190908   -0.42413515    2.09112516
12400     -0.94965557   -0.03341063   -1.48663123
12400      1.31249375    2.05205315    3.23866210
12400      0.92239778    1.92859064    5.28610555
12400     -4.70352497    2.24128872   -3.09120215
12400     -0.90901570    1.47166354   -1.88537918
12400      1.32670345    0.59221366   -2.76083947
12400     -0.01897576    0.10626793   -3.47844540
12400      1.76557572   -2.98175158    4.13348028
12400      1.95379424   -3.78402219    2.52894533
12400     -0.26336492   -1.78367247    4.89663928
12400     -6.74495834    1.50194183    7.33799475
12400     -5.22783657    4.80945076   10.38093233
12400      0.77280390   -0.64709839   -3.93933786
12400      5.21098456   -5.07902086    5.34080721
12400     -0.28564617   -3.34662798   -4.50842462
12400      2.06950714    1.11701212   -3.53265289
12400      1.27330585   -2.42734250    2.23142476
12400      1.97873902    0.65410699    3.13237670
12400      1.17395237   -2.84351880    4.33689987
12400     -0.09991428    2.98556170    3.88267132
12400      0.46126071    0.81745938    3.72736419
12400      4.09574139   -0.39103876   -6.90382376
12400      0.65746582    0.92726315    2.48341860
12400     -2.49420283    4.08819554   -2.84970626
12400     -2.05480321   -2.72510072    0.93274488
12400      2.05684644   -2.31776463   -3.91524870
12400     -0.94629306   -0.04789912    2.26704060
12400      2.64520399   -2.45685974    5.65074388
12400      0.56304951   -0.64215176   -3.08405206
12400      4.70666397   -1.41980501    3.47185279
12400     -2.70037890    0.41245509    4.96876091
12400     -1.63426431    1.37719621   -4.01441940
12400     -0.33430371    4.18178895    1.05495267
12400      0.70877453    0.22559571   -2.66911580
12400      0.28998794   -2.07899509   -5.80726920
12400      0.41296127   -0.66460356   -3.10640211
12400      0.01933815   -6.44648886   -6.18198479
12400      1.87566616    1.78621907   -1.77704636
12400     -0.51137411   -0.38831519   -2.56682394
12400      0.12751360   -1.92977281   -1.95121092
12400      0.83300663    0.30600021    4.45250754
12400     -5.38327927   -7.76640079   -2.98601508
12400     -6.63849879   -3.14325475   -6.92824051
12400     -0.78248204    0.42413386   -5.83401641
12400      3.46157199    0.15315242   -4.56075179
12400      2.68672828   -1.64850654    0.59028748
12400     -0.05777124   -2.91262616   -1.60751503
12400     -0.02270850   -2.01589631    0.84970400
12400     -1.66807187   -1.08633906   -2.36301932
12400      3.57551306    3.62173002   -1.58580072
12400     -6.03560870   -0.20504536    5.26978876
12400     -0.62635237   -1.92219769   -2.57864810
12400     -0.71783514    0.73009694    3.80590651
12400      1.27641876    0.20176668    5.14865635
12400      2.83698885    1.28628832   -4.93861637
12400      1.13440316   -2.89796304   -3.12854433
12400     -1.48875251   -0.75923395    2.39276780
12400      2.65699246   -2.51055783    2.43119685
12400      1.33011691   -0.73707188    4.19020986
12400     -2.41837753   -3.62264246   -2.68298609
12400     -2.96321872   -0.05116763    5.69536081
12400      2.85677490   -2.60359353   -3.14542016
12400      3.38472666   -0.21581004    6.44842225
12400      5.00107385    2.89934463    5.78765889
12400      1.30070456   -5.45976068    8.02765192
12400      0.33331801   -0.79209190    1.67578173
12400     -1.30905374   -1.93800306   -3.66926352
12400     -1.88595121   -0.87668824   -2.87901694
12400      3.65172068   -1.25642350    3.03636610
12400      0.30316590   -1.95590379   -3.66365789
12400      6.64207782   -3.84459140   -3.71806648


12500      0.03583303   -1.47022047    5.67410735
12500      2.05141461    0.41095636    4.52414277
12500     -1.75731734    2.47652553    4.27455072
12500     -0.99470738    2.58944545    1.13665837
12500      1.45064717   -0.10062319    1.34635954
12500     -1.77053526   -1.07752980    4.24787052
12500     -2.15628760    0.98947780    2.06300570
12500      1.75856981    1.15003352   -4.75245618
12500      3.16079522   -2.35448097    2.22590173
12500      0.79494630   -0.31754983   -0.46900032
12500      0.11660965   -2.50568360    5.40253536
12500      1.15740547   -2.48222908   -1.96964864
12500     -0.11736812   -1.49848702   -2.55538863
12500     -4.75272458    0.35542596   -4.67563042
12500     -1.04180892    0.44041070   -5.30245784
12500     -1.50998843   -3.30245543   -4.86046924
12500     -0.98570475   -6.24009504   -6.06282102
12500      7.92856864   -2.42293630    4.09248561
12500     -1.90696639   -0.56359662   -6.78587548
12500     -1.11057951   -3.31645974    6.12761961
12500     -5.99342941   -1.27568305   -5.86792852
12500      2.16849568   -5.78600846   -2.96002929
12500     -3.42588515   -1.05683717    5.32774712
12500      2.39677754   -0.06828353    7.87501536
12500     -0.45266735   -1.28641852   -3.32777919
12500      0.28959247   -1.34039674   -1.45032106
12500     -2.79275920    1.06648307   -9.37319297
12500      1.42611945    3.82479930   -5.93784899
12500      1.36358067   -1.80396991   -6.76678403
12500      1.02800528   -4.72537228   -7.09618708
12500      1.94221072    0.17143392   -4.85083377
12500     -0.86268565    2.40855229    1.68095235
12500     -3.87857178    5.38214407   -4.11228377
12500     -2.96967679   -0.56007340   -6.06710902
12500     -2.29298386    0.97046984   -2.16649939
12500     -0.01414957   -0.89379482   -1.98852265
12500      3.65097243    3.02100460    0.75853697
12500     -2.60059041   -1.83295474    3.28964739
12500      0.38179250   -1.44795244   -1.18276062
12500     -0.70985429    2.08669166    2.40946896
12500     -6.26466733   -7.89862728    4.34621732
12500     -1.60159020   -2.25923379    2.76835323
12500     -0.06340616    0.10074748    2.08976351
12500      3.12042533   -3.29571846    2.58394329
12500      1.06668290    4.47887146    4.23582105
12500     -2.69836836   -1.35535725   -1.99133515
12500      2.78071076    6.85786536    3.45684050
12500     -0.01194572   -1.59525025    3.17820237
12500     -4.30650058   -0.83091081    3.19048073
12500      0.41660544   -0.71594929    2.76179426
12500      2.32787345    1.27666628   -4.81529803
12500      2.31015173    1.91456803    2.23271166
12500      0.44762396   -0.96732737   -3.35231573
12500     -1.08131840   -0.39437513    2.84485740
12500     -4.88390022   -1.27939755   -4.56073215
12500     -0.10977622   -0.45087934   -5.03802941
12500     -0.69374973    1.21551912    2.94416151
12500      0.46577684    1.73688149   -6.41983313
12500     -2.62316204    2.36455824   -5.44311920
12500      1.24711504    1.61512790    1.64312785
12500      1.52377448   -1.99686754   -3.42360182
12500     -0.16322277   -2.78485995   -1.95421650
12500      1.29755862   -6.74768864    4.21411983
12500     -4.77974797    0.06201709    2.82050118
12500     -4.32273472   -3.80275886   -4.30150054
12500      4.15196646    2.21889646    4.28020462
12500     -2.13873831    2.01602566   -2.86968771
12500     -1.70216616   -0.84009070   -3.45358080
12500     -2.35257396    1.69249595    3.59013861
12500     -3.33342473   -1.30301537    1.12338916
12500      1.78097112   -0.93316304    4.03838818
12500     -0.34021269    0.11425349   -2.85668572
12500     -4.19958046   -2.89196642   -2.29650186
12500      1.51152118   -1.02130502   -2.95583485
12500      2.58478680   -4.89092007   -4.56635782
12500     -3.32977631    0.90884917   -1.81726761
12500     -3.70305076   -1.86185522    2.73873764
12500     -2.00444103   -0.72587533    2.16252829
12500     -1.21055462    4.19322472   -8.87554278
12500      0.89847973   -3.75087421    2.20344828
12500      4.37833182    4.06071401    6.01942971
12500     -1.97954590    0.83151560   -1.35162837
12500     -1.00488210   -3.21662338    7.83608325
12500     -1.20740245   -0.22968190   -1.92351305
12500      2.00836680   -0.66260757   -2.41579764
12500      0.40224579    0.21895695   -4.12978583
12500     -1.84365309    0.29102608   -1.76073625
12500      3.01464355    0.26974060    8.84215048
12500     -5.23766724   -3.87311853   -2.54368774
12500     -3.30388980   -4.42110780   -1.71579748
12500     -2.93270842   -0.28516236    5.12028950
12500     -1.84706801    0.99233996    2.53688353
12500     -5.30780832    0.82071228    5.45444806
12500     -3.50077331   -0.71314802    2.46448336
12500     -0.07738295    1.90575588    4.09072079
12500     -0.22229165   -6.41734405   -2.49879761
12500      0.45043819    4.47026208   -4.73784436
12500     -1.51669592    0.36186326   -6.94954978
12500     -1.22503882    0.40028264   -1.20640486
12500      2.76878676    0.15160068   -1.01621781


12600      1.04886816    1.94761313    5.00669148
12600      0.91815774    0.11827119   -1.78097591
12600      0.69917407   -2.15784744    2.37201249
12600     -1.64644703    2.77998530    4.65467971
12600     -0.12018838   -1.93342526   -4.19598301
12600      2.31097796    5.93018453    3.93237527
12600      0.64296783   -4.21823181   -3.62647778
12600     -1.76111959    2.16667383   -2.82080771
12600     -1.45282118    3.10573582    5.06515779
12600     -1.84744782    0.49713415   -4.05478877
12600     -1.01753493    0.94537731    2.03372772
12600      0.99949205   -0.94993966   -1.59860376
12600     -1.51787798   -2.93876384    2.00179128
12600      0.38932520   -0.47266270   -4.98164704
12600     -0.77528614    1.25521977    1.29179020
12600     -0.01271299    0.49974154    5.20417424
12600      0.02826054   -1.32081915   -2.35920190
12600     -1.89134863    0.03978106   -5.04219825
12600      1.96006424   -0.21503163   -1.33933940
12600     -0.60436917    4.49650887    3.31383193
12600      0.80915965    1.05507583   -7.63284113
12600      0.49967271   -0.07386499   -4.80491662
12600      0.05727498   -0.02064748    4.95781465
12600      0.04051946   -0.37976430    3.56816266
12600     -0.69688774    1.71553964   -3.96914812
12600      3.51513995   -0.47719283   -4.30921463
12600      0.23608672   -1.89743865   -1.74436347
12600      2.28191937    3.25080970   -5.64306674
12600      0.76597154   -1.35702237   -1.19965813
12600     -1.42833013    1.53321472    1.32474810
12600      3.53849816   -1.05639862    3.83835849
12600      2.05662985    0.88019263    4.93258735
12600     -6.67121458    3.81297503   -6.96846414
12600     -3.14124084  -10.79574993   -6.81987787
12600      0.50250707   -2.51837638   -3.75447969
12600     -3.00732480    0.80862412    7.48017530
12600      5.89432937   -1.73218840   -3.43192886
12600      0.92170189   -1.70570670    3.93152574
12600      3.84493356   -2.89087650   -1.49417925
12600      0.09651767   -2.54889614   -8.32769274
12600      2.91081032    4.26859291   -4.18708623
12600      4.20326177    2.56162937   -3.58953447
12600     -3.74390753    1.73351720   -2.47763895
12600      0.50556435   -0.90557840    2.55146513
12600     -1.96622468   -0.67911351    4.22139097
12600     -4.06952857    1.76033955   -5.47357676
12600      4.42517938   -6.71344028    8.77121692
12600      1.74375612    0.59703128    4.27313442
12600     -1.67049185    1.87816953    4.02259126
12600      1.89215592    3.52828873    1.88455907
12600      3.36358434    0.86693705   -2.65816944
12600      0.21157765    3.42856698    1.59078095
12600      2.98221750   -6.53534421    4.84047319
12600      3.52095130    2.62590625    3.00410820
12600     -0.48508434    0.78721426   -1.50680800
12600      0.13120146   -3.45524696   -2.72087700
12600     -3.33953113   -2.07869084    5.51080552
12600      0.65598116    0.65198427   -1.09482980
12600     -3.18940221   -0.59815549    4.40336947
12600     -3.23574651    0.65509358    1.45039532
12600      3.64775600   -3.73927922   -2.80152123
12600      1.61049538   -3.84000535    3.56021991
12600     -1.37349724   -0.21930001   -5.08232252
